sub,alpha_ind,beta_ind,sigma_ind_pre
sub177,0.75226960825,26.4073161375,0.07837872027500001
sub178,11.55732270875,38.962425825,0.1145766339375
sub179,14.931184153750001,166.4494719875,0.0741909367625
sub18,0.827722669625,53.6304452375,0.0742550191375
sub180,0.69981773775,12.35168876125,0.09107065375000001
sub181,1.446064055625,102.16752795000001,0.053581015475
sub182,1.9962276862500001,95.69839056250001,0.07347643225
sub183,0.7626459955,46.0874029375,0.0501512257375
sub184,3.72372617375,121.47054115,0.095937316425
sub185,0.82815536475,16.54244911,0.0754724632375
sub186,1.545052533125,49.1274642125,0.101920246225
sub187,2.2929082024999996,4.645009256250001,0.1138209261
sub188,1.0344048315,33.750983187500005,0.086542726975
sub189,1.2532908761250001,14.0995840675,0.08668221834999999
sub19,0.2664743563875,7.19954843,0.0729065689375
sub190,5.7760407525,163.317865125,0.07458786422500001
sub191,0.68857658875,25.442430662499998,0.10356662009999999
sub192,0.9862254025,48.789307862499996,0.0619971906875
sub193,0.879621219875,65.2666825125,0.0732663983625
sub194,1.49173234775,36.981219275,0.1363435194125
sub195,2.05500761,35.6133543,0.080670139475
sub197,3.153765268875,125.897409425,0.1343743346875
sub198,0.68389794375,28.5152607375,0.0720708330625
sub199,15.86369471125,49.8601878125,0.1262669270375
sub20,10.32059874125,235.896289625,0.08982290681249999
sub200,4.82086546875,161.124804625,0.071484568
sub201,3.302053673375,97.43406487499999,0.06626774333749999
sub202,1.11098060025,66.4771921375,0.063747053175
sub203,0.62960295675,6.297368056250001,0.086422899575
sub204,0.521479308625,34.1522000375,0.073247994525
sub205,9.869791438750001,99.135259175,0.1076888685375
sub206,0.8389390876249999,10.39335947625,0.0865232059375
sub207,0.763038685875,48.3990867375,0.052167236449999994
sub208,7.99153052125,170.67039481249998,0.0803482494
sub209,4.5205277087499995,130.9955576,0.0773459243875
sub21,0.323607694625,23.93503507125,0.0370973653
sub210,0.4379095435,19.36579724125,0.0517379116
sub211,1.09869400925,80.1927335,0.05591182285
sub212,2.80135504125,54.3196539125,0.06913755165
sub213,1.0715513745,56.3073946,0.057177771649999994
sub214,5.58075101625,42.51148295,0.1208010530625
sub215,69.77626035,43.92972715,0.10039739115
sub216,1.342760449375,57.111312412500006,0.05619182835
sub217,4.969968345,120.8678530875,0.07995293925
sub218,0.580851997125,34.8744687875,0.0600854460125
sub219,1.304811060125,15.05803989,0.120520013425
sub22,3.2453719837499997,118.53188858749999,0.07126498071250001
sub220,1.0399298611249999,26.5392462,0.095449859225
sub221,10.852441301250002,24.36553715,0.13734986094999999
sub222,0.7685977137500001,113.8577965125,0.0465131507125
sub223,0.8969905905000001,59.3211165875,0.0768785038125
sub224,4.263105985,57.584735800000004,0.07482457170000001
sub225,8.9837091575,31.5401603125,0.17625389175
sub226,5.97686584375,319.677870375,0.0950205484
sub227,0.819484059375,35.721931562500004,0.0712798071125
sub228,19.79931168125,154.641701425,0.238390799375
sub229,0.7777387888749999,31.6695460575,0.061237229775000006
sub23,2.49243957875,38.0130453125,0.07853157776250001
sub230,4.05795711,103.37405728750001,0.12007893163750001
sub231,0.421352315725,17.69631993,0.05640116625
sub232,1.868773156125,137.80513177499998,0.054739814225
sub233,2.24205058075,82.345563225,0.058919457
sub234,4.80776553625,168.5592846375,0.06714790415
sub235,0.717306273,12.57600946625,0.08857236473749999
sub236,0.22962369588749998,34.94817892375,0.032598315999999995
sub237,5.62610341,72.56821495,0.0592809997375
sub238,1.202068741375,40.069423275,0.074754090125
sub239,0.988670024125,23.44053609375,0.1114994758125
sub24,21.865938699999997,63.1299355,0.069743606825
sub240,2.083801467625,23.323805574999998,0.0797202891875
sub241,0.42488121875,7.28908959,0.065046035775
sub242,1.300147259375,67.6578153625,0.067335689925
sub243,2.061042593375,49.587969675000004,0.0706158060625
sub244,1.169050085,84.30166638749999,0.06528681912499999
sub245,5.87837064,101.4483454875,0.0791317008375
sub246,0.3779236216875,53.8032679,0.045585935274999996
sub247,1.232498470875,51.475905112499994,0.061054663099999996
sub248,1.352953564875,72.990728225,0.0808151096875
sub249,3.9281867000000004,85.90057515000001,0.0889747578875
sub25,0.47090051975,11.1960803625,0.08455805181249999
sub250,0.87146846325,21.042499155,0.07329747238749999
sub251,1.9884009355,118.45887156250001,0.045382740325
sub252,0.653414845625,27.087207575,0.0632706659
sub253,0.89307131125,59.9756087875,0.056387814975
sub254,2.12703700025,79.05310998750001,0.0817219975
sub255,1.540967033625,66.4082242125,0.06039167955
sub256,3.6679199,11.669507705,0.14165393399999998
sub257,0.96557820925,11.85967510375,0.0828033663625
sub258,1.227075293375,99.4348318875,0.055752126475
sub259,3.67331955125,70.72468492499999,0.069140518375
sub26,0.806297933625,13.87559719,0.076023211725
sub260,0.908418796625,46.134036925000004,0.0535313478
sub261,3.53620524875,327.73705424999997,0.041910224625
sub262,1.61704548225,59.769084150000005,0.078475343625
sub263,3.04598005625,16.20957324,0.0872914876625
sub264,1.8029758106249998,91.789431925,0.070728847
sub265,4.21503912625,70.96197675,0.071179604675
sub266,0.721818356125,10.7988234875,0.1055264981875
sub267,1.4053629297499999,78.78499426249999,0.07459412035
sub268,5.9352787975000005,134.7355514375,0.0825933949625
sub269,1.350954786625,22.6494883125,0.10577454559999999
sub27,1.144158867625,34.374133175000004,0.0696578042375
sub270,4.4570644,57.8538409875,0.1115711716375
sub271,10.03760169625,63.8779398625,0.18110166749999998
sub272,8.788325205,210.27588025,0.08139591071249999
sub273,3.17497516875,121.27347934999999,0.06620220672499999
sub274,58.28383165,45.56849595,0.0927890969625
sub275,0.64803549775,27.317056125,0.0951478698375
sub276,0.610051675125,30.4231522375,0.0678230595875
sub277,0.2813413924375,57.755700225,0.0435969415625
sub278,2.450477698875,152.10843133749998,0.0555452897625
sub279,2.1355732016249998,50.502099487500004,0.07371638801250001
sub28,0.829242276875,57.3925775375,0.0632501375
sub280,0.7072385131250001,12.66870935625,0.100901849925
sub281,0.6805861068750001,55.259656375,0.062872047775
sub282,20.976541949999998,138.3315022125,0.097749048625
sub283,0.944344156375,170.8826344625,0.0417310582875
sub284,8.846482013749998,304.58070975,0.0927998174125
sub285,0.56680819625,45.182501162499996,0.0460286906
sub286,0.6677922835000001,37.6720808375,0.063152979025
sub287,2.9497367815,72.0678583625,0.09071026635
sub288,0.3100841395625,22.89324549,0.044952394675
sub289,3.40949383875,48.5524185,0.0828270011625
sub29,1.6198817137500001,156.97237909999998,0.0581169804125
sub290,5.17590370625,128.5470006375,0.0735864735375
sub291,1.6923391300000001,19.328719397500002,0.14301135737499998
sub292,0.502863073625,34.901312925,0.0539350728625
sub293,0.9989746709999999,20.996294113749997,0.07083473392499999
sub294,0.713758994625,79.54641361249999,0.0498174488625
sub295,0.2388808733125,73.191443925,0.0385399856625
sub296,12.791891117499999,62.117551025,0.136072155825
sub297,3.5295514525,28.6002143,0.1290667086875
sub298,2.829375945,40.274851049999995,0.0790491530375
sub299,2.950512515,128.76133358750002,0.06638397036249999
sub30,6.084300884999999,186.7851781625,0.1186607981625
sub300,1.595706403875,23.9775429625,0.11805095923749999
sub301,23.462799224999998,130.1364446875,0.12085439135
sub302,3.0874816925,68.1896908625,0.1199285999875
sub303,0.5907667615000001,39.5050761,0.05579377395
sub304,1.295024606125,116.1893331875,0.0745650057125
sub305,0.7076911810000001,56.827071287500004,0.070870618325
sub306,3.3995237,122.97732515,0.08093044867499999
sub307,17.303594983750003,389.2229155,0.0604561123
sub308,0.4947262925,48.746495425,0.0585346483375
sub309,2.066304593625,75.8084851,0.066233966925
sub310,1.283759558125,61.319135662499995,0.0550655082375
sub311,2.0701913045,28.4036282125,0.107188055975
sub312,0.64032528925,58.126036375000005,0.054927863449999996
sub313,9.371276565,282.8827955,0.074028153875
sub314,0.569691908125,34.436741637500006,0.0638495835125
sub315,3.88080702625,10.6974359125,0.0838493914875
sub316,4.22090658125,132.1837758875,0.0780810331875
sub317,1.534244451125,76.5465779,0.07189766237499999
sub318,4.41967804125,91.53258319999999,0.054372779725
sub319,0.5905510265,26.03345504125,0.048144967625
sub32,8.19430774375,272.2875055,0.09122407538749999
sub320,2.18958406,62.148185025,0.0637602193125
sub321,31.591065475,80.70939849999999,0.0736649213625
sub322,1.26253809125,74.6944623,0.058541697149999995
sub323,1.464573775,63.4207073125,0.056995014662499996
sub324,3.5652661237500003,76.07265066250001,0.07490010558749999
sub325,1.882647920875,151.3710830375,0.08581642086249999
sub326,1.021839997625,74.8121540875,0.05057423875
sub327,2.5709061705,53.9622361,0.080473009
sub328,1.0998765456250001,31.58750085,0.06617730027499999
sub33,1.74002233325,90.049604175,0.062486065175
sub330,1.08237109175,22.77390107375,0.08977168634999999
sub331,0.9591373207499999,35.538200425,0.07601295932499999
sub332,1.0997115786249998,31.1169306625,0.11377579253749999
sub333,0.6741103525,42.5532536875,0.0654136382
sub335,2.387166733,35.4293212875,0.09533404262499999
sub336,1.4339147330000002,58.50260305,0.0745623161875
sub337,1.89742491525,92.36681072500001,0.055493899675
sub338,1.266920784875,115.71517618749999,0.0532519585875
sub34,1.2405100802500002,58.20396565,0.0628341205125
sub35,0.92587562975,29.4876803875,0.1011695814875
sub36,4.91571586125,244.40342212500002,0.058429142362500006
sub37,27.906263625,432.144119375,0.06783228803750001
sub38,0.3664443293,44.2556207375,0.0432891526
sub39,3.0431007975,97.6068224875,0.112988605
sub40,1.22015416525,47.301316899999996,0.102514650625
sub41,0.886377177,24.0921005125,0.073381072325
sub42,3.5501173925,12.398269967500001,0.23071649425000001
sub43,1.8665541356250002,7.21803624,0.146044388
sub44,2.173607407625,127.828118375,0.0648758073
sub45,2.469956563,169.4531466,0.055587751775
sub46,36.14507759999999,21.033171825,0.1158859671375
sub47,1.6015882482500001,22.675754700000002,0.085881706125
sub48,0.36932726237499997,6.45978575875,0.062050751925
sub49,3.7235607624999996,29.8891548625,0.0980648544125
sub50,1.046329587375,46.178180225,0.0726599411
sub51,67.1118331875,82.17216143750001,0.058014770787499996
sub52,1.05659331225,97.654105425,0.051031477799999996
sub53,3.89466552625,208.4835559625,0.051253685699999996
sub54,7.52165994125,79.002458275,0.077686985675
sub55,24.394831737500002,163.006417525,0.1154224447
sub56,1.6566352212500002,18.420147471249997,0.0974783792
sub57,2.594946124625,64.9626689875,0.085976821625
sub58,14.09504854875,155.18397355,0.057548345025
sub59,0.84076521725,84.52838,0.0641729748625
sub60,1.532708196125,89.48083927500001,0.050572822725
sub61,1.817301453,6.1428292312499995,0.12892087348749998
sub62,0.3081570606625,29.7293662475,0.041081085475
sub624,1.67106596975,66.2228570625,0.0829316623625
sub625,1.9822111729999998,61.0589887625,0.0965307485875
sub627,0.5412324645,8.1355444975,0.091794389375
sub629,1.89421030325,52.93576738749999,0.1071782930625
sub63,0.63705575925,53.7841342,0.0513232894625
sub630,1.9169130723749999,69.40605675,0.07341082821249999
sub631,2.267868916,132.35078575,0.061111899299999994
sub634,1.1363105853750002,32.1612566625,0.10547397055
sub635,0.687060570375,57.957145,0.045141031425
sub637,0.6725353277499999,48.2676184125,0.058777700574999994
sub64,20.99531915,192.57487337499998,0.060483020125
sub640,1.2443077316250002,67.7675250625,0.0780858262
sub643,1.16881710225,47.2816088625,0.0842280865125
sub644,8.38052821875,43.78632712500001,0.1062786650875
sub645,6.01166090125,35.193722662499994,0.0827178128625
sub648,0.795652921625,184.791440575,0.0404335575125
sub649,0.8540982793749999,97.560688425,0.0657744308125
sub65,0.9202859976250001,18.94617308625,0.0805600490125
sub650,2.847925207,100.4476982,0.06931742185
sub651,1.142148994125,58.7902873125,0.094364937775
sub654,7.05181314,27.2609647875,0.11997302580000001
sub655,0.31076369135,26.68675897,0.0740218009625
sub656,1.4240570655,18.29474471,0.08515406253749999
sub658,2.0505681975,29.5961945375,0.0969086794125
sub66,1.75572526225,73.3349228,0.0842835674
sub660,4.42343952875,311.2185745,0.0782333608
sub662,6.4774162675,108.25261798749999,0.0830028658375
sub663,0.87720293225,7.8131355825,0.066556819975
sub664,1.2857296598749999,31.018392650000003,0.0703269721625
sub669,0.6630680109999999,64.0275588,0.08413911104999999
sub67,5.2775800225000005,56.0591378625,0.085149911775
sub671,1.607040379,98.30311736249999,0.052044776525
sub672,4.1962366525,64.2722449375,0.09042553390000001
sub678,1.0960218022500001,46.4982044625,0.077644971075
sub679,0.7441393614999999,19.43168161625,0.07868629531249999
sub68,1.33992142025,4.3543606725,0.0772836161875
sub681,1.9661277367499999,72.09292438749999,0.0745717821
sub688,1.6761648735,30.2980796625,0.1201520043
sub689,0.5468792005,14.415086105,0.07717523692499999
sub69,0.547308340375,3.78222514725,0.0700557435125
sub690,0.670067469625,39.96506525,0.0577939854375
sub691,0.5242121352375,72.77332125,0.0471522005375
sub692,0.5508957091250001,15.236496013750001,0.07298951687500001
sub693,7.71833464,55.5230481375,0.0865042127625
sub694,2.8836633275,54.7287967,0.173586471375
sub698,3.3948703274999996,76.1228500375,0.0741769534
sub70,22.6639746375,109.08968808750001,0.124150568675
sub700,1.008681327,92.9170016875,0.0699201796875
sub702,3.51152499,84.378915775,0.0714832474375
sub704,2.531189096875,136.3256654625,0.06857652145
sub708,0.4365480428125,94.8037291375,0.0574135701125
sub709,1.006331409875,23.8592606175,0.0928099679375
sub71,8.589549361249999,110.795565575,0.0763113550875
sub711,1.1278769227499998,101.964172,0.050543453925
sub712,12.21320039125,69.12120288749999,0.075020180675
sub714,3.87289395,86.7475741,0.1634133812
sub715,1.1575946023750001,48.423814424999996,0.0745664206625
sub716,0.974449872875,25.30804093125,0.0893882935125
sub717,6.73878613,145.2650351625,0.0901773799125
sub719,1.01520221225,43.5575652625,0.0870802929875
sub72,1.8636543615,24.0172621625,0.14042385925
sub720,0.742710761125,51.180341325,0.0494730662125
sub723,1.49214825575,38.288231975,0.0969258875375
sub724,1.079533092375,2.8223333358750002,0.19635392262499998
sub725,6.27570364375,60.0254923375,0.0816189023625
sub726,1.28006234875,21.42245465,0.10854099351249999
sub728,0.400850429525,16.447304980000002,0.047943725112499995
sub729,7.25278157125,89.37950345,0.10615751005
sub73,10.506299859999999,122.5981328875,0.115632249925
sub731,6.50778584625,25.252886699999998,0.181917944625
sub733,0.8159869805,65.6758467875,0.0550120728875
sub734,28.7612418875,76.836375375,0.066256687875
sub735,0.64025805625,15.251576644999998,0.06745731021250001
sub736,2.99116527125,17.5372324725,0.15439408225
sub737,1.03205939575,24.008748625,0.077884902325
sub739,4.3263997875,43.230001474999995,0.1229413402375
sub74,1.5870196022499998,76.6722983875,0.06555699718750001
sub740,1.392680561125,59.478283575,0.0611742935375
sub742,0.40840367075,10.801665405,0.059009330875
sub743,4.099746855,47.3709772375,0.209841465625
sub749,0.762268763,51.255979124999996,0.06440970878749999
sub75,1.100636595875,111.13192956249999,0.0601334979
sub750,0.66207111025,9.268979058749999,0.10556915537499999
sub753,2.25654210275,51.163276700000004,0.062916411875
sub754,0.5002207172500001,35.5186651375,0.05539742535
sub755,3.3968901662500004,49.0849103125,0.0722997922875
sub758,9.747673285000001,109.48467211250001,0.08751067795
sub76,1.119351351,128.800460375,0.0622250661625
sub760,1.843900281,161.2077210125,0.0510528467
sub761,13.30495428,20.9977654875,0.11180812532500001
sub764,1.6111867631249999,52.603182075,0.1227561662875
sub765,1.35538064925,90.055100925,0.045784818649999996
sub767,3.89720895875,20.222954587500002,0.10869303621250001
sub769,4.68701431625,58.4240094,0.08574962635
sub77,2.190502455625,39.768259237500004,0.0871603277
sub770,20.803757975,123.781013675,0.08689630425
sub773,0.42142156812500003,10.002595945,0.0576728490125
sub775,2.9381671337500004,66.00102145,0.08885965450000001
sub777,11.470638999999998,155.86985512500002,0.0788233367125
sub778,5.8995367962500005,40.5425179125,0.0721960486125
sub779,1.1108495353749999,13.58942627,0.066941528675
sub78,1.22940805325,59.6395973375,0.0711065598125
sub781,1.4874914966250001,29.254213512499998,0.0980005803125
sub783,0.746058732875,23.7009440025,0.066365411025
sub784,1.899816291625,21.2821823125,0.07419709675
sub788,0.1430414246,0.9689566077749999,0.053315614324999996
sub79,1.30861695725,24.246102475,0.16157093975
sub790,8.103727761250001,202.61779035,0.0717298014375
sub793,1.9292459565,130.2267898875,0.0734837962875
sub795,19.5390456,383.777772375,0.08647055000000001
sub796,3.41535536125,77.1642448,0.0734126597625
sub798,0.3594754491625,16.04386124625,0.0500230155875
sub80,3.6366233649999997,53.463216425,0.1483064
sub801,2.3592298511250003,52.7492662375,0.0961425345875
sub802,0.7246725626249999,33.835312525,0.0533780158375
sub807,3.68286135625,95.2999259,0.0810264461
sub808,1.8717367412500001,30.913188575,0.063807183875
sub81,0.489630177625,46.0216484,0.045586024174999996
sub810,1.34468543775,79.3848708625,0.10996790792500001
sub814,1.4464949280000001,46.599901175,0.07663993017500001
sub815,0.936485740125,52.888046275,0.06934757670000001
sub816,6.3820617625,106.9254507375,0.17146680275
sub817,2.551717823875,118.21252165,0.0572174328875
sub818,1.7000658425,62.566601325,0.09059205888750001
sub819,0.545974253,19.40227417625,0.073082828875
sub82,0.7544141026250001,25.06518030125,0.070335563975
sub825,2.6686688573749997,87.3892961625,0.070974684175
sub826,1.46689032025,36.493647225000004,0.0629978950375
sub827,1.309012018875,55.521598925,0.0702167382875
sub83,0.26420104771249997,43.531677300000005,0.033737440687499995
sub831,0.646584082375,49.176759587499994,0.055188649237500005
sub832,1.10318954425,68.21548734999999,0.06902339095000001
sub833,1.2738116085,103.6948212375,0.06298750755
sub835,5.77713125625,92.84906515,0.10787984887499999
sub836,0.851727414,8.972632041250002,0.08071406272500001
sub837,1.264064367,35.7078686625,0.11757560675
sub838,0.5883450722875,31.06012564,0.041010182362499994
sub84,0.75661232325,56.7849015,0.0592342612125
sub840,1.107759390125,67.9794993875,0.0565336793375
sub841,24.9378603125,275.627518125,0.172059970625
sub842,5.04040643125,30.1969488875,0.216512824375
sub845,1.71056738225,102.46415577500001,0.0630918472
sub846,1.09810562925,16.21552413625,0.11310365578750001
sub847,0.800865757125,78.8635485875,0.0448780577375
sub848,8.0330439525,76.7629494875,0.08237062946250001
sub849,0.73767845425,45.832486100000004,0.052005786362499994
sub85,1.404819558125,18.563866604999998,0.1331297343625
sub850,10.70821467125,160.262782475,0.0758384422125
sub851,1.272170507875,43.59161925,0.07094140341249999
sub853,0.9141269063749999,115.93678687500001,0.062449140624999996
sub854,0.56503455675,3.05824225325,0.081111819325
sub856,1.912917008125,11.965154041249999,0.130196375475
sub857,0.862022235,8.67974857875,0.114857415825
sub858,12.43931579875,97.527940925,0.1336933587875
sub859,2.7094323305,109.4638401125,0.06663808880000001
sub86,8.69428144375,123.27076083749999,0.130936446225
sub860,39.182943837500005,225.71424,0.1483144593375
sub863,0.5757118035,35.1207701875,0.0512950503
sub865,1.709079755625,85.82082302500001,0.07869386452499999
sub868,4.1551705199999995,229.7482467875,0.06299010825
sub869,1.077428627,32.0186325,0.0966535855
sub87,8.243905693750001,235.71438225,0.07842378551250001
sub871,2.64680683525,158.89748575,0.06320837929999999
sub872,1.828262584,29.9622336875,0.1215112945625
sub873,6.94488494875,45.746552425000004,0.107202779525
sub876,1.3158699572499999,53.7810878875,0.116115771525
sub877,1.56950444275,29.98916875,0.07022095233749999
sub878,2.730666711375,70.8891678,0.0826309266125
sub879,0.44068855300000004,14.6293974925,0.0848362059875
sub88,1.779134110125,87.50039523749999,0.0620963273375
sub880,0.965667478125,22.464879337499998,0.08327647955
sub881,1.114892721125,9.10342630125,0.07644333985
sub882,1.312591855625,103.3852213375,0.0501514764875
sub886,4.241006228750001,0.8205321695625001,0.390685119875
sub887,0.46493735656249996,21.11383151,0.080269459075
sub89,1.4745629475000002,38.5436652875,0.105961586825
sub890,1.444994502875,26.7896657,0.0941942597625
sub891,0.1995764486375,5.278575395,0.064157297125
sub893,0.3216128924,49.002382075,0.0407861452875
sub895,1.12375260625,41.0149158625,0.0709398733125
sub897,2.334750633875,75.13578178750001,0.069331220675
sub899,9.13649206375,111.432961975,0.06680317801249999
sub90,1.06516066875,19.2680389875,0.1044512123875
sub900,1.2427552878750001,43.277196187499996,0.0876965374375
sub901,14.2134680725,36.5062027875,0.07419384885
sub904,48.63053195,264.8849515,0.18802155075
sub905,2.0185184281249997,96.2219666875,0.066892247225
sub906,1.194334536125,55.5765491875,0.052943483774999994
sub907,0.567514905125,26.139570964999997,0.10368031035
sub908,2.512712519875,183.07969912500002,0.0722290788125
sub909,46.432743012500005,166.7669911125,0.120674736175
sub91,0.278539582275,17.046457273749997,0.046143431874999995
sub912,2.3071735762500003,16.06572627125,0.101204628925
sub913,0.6840234387499999,30.782772125,0.0756985806125
sub914,1.273129303,22.69553705,0.13904593962499998
sub915,0.700336042125,8.88549071625,0.0952132983125
sub916,3.85339920375,8.91010763875,0.21532808525
sub917,0.990345845875,10.823045265000001,0.0815842863625
sub918,0.737000002375,117.44070128749999,0.084659946
sub92,1.369583960125,46.691374975,0.07074751111250001
sub920,8.01373188875,40.976641750000006,0.0886688556375
sub921,0.3060969104625,68.93777595,0.035615630674999996
sub922,1.282038984875,21.414224075,0.0789752387625
sub924,1.737817699375,39.506710925,0.0733582383
sub925,15.497940479999999,41.357415925,0.1187416295125
sub926,6.88079734,125.9102126375,0.0998072161375
sub927,1.2687367415000002,52.784217462499996,0.06857229275
sub93,0.509796591125,17.82306174,0.071414510775
sub931,1.178528893375,22.7006802575,0.0680352853125
sub934,19.739655080000002,90.33915912500001,0.1491709285375
sub935,1.4500450395,64.5764595,0.093044806625
sub936,2.013258225625,101.17237246250001,0.057567849387499995
sub939,0.7851005958749999,13.81842776375,0.06404742684999999
sub94,15.901515255,17.69258150375,0.174092927
sub943,3.37993543,52.6138537875,0.085124073825
sub945,1.849072257625,36.9435175125,0.093848873575
sub946,0.652388457625,30.3493305875,0.0782321711125
sub948,1.484877891375,34.9202833875,0.13108218296250002
sub949,16.60429362375,192.3498316875,0.097801491475
sub95,0.446941901625,23.04573587375,0.05916032835
sub951,0.8658670187499999,162.480639175,0.0480342926375
sub953,1.01687755425,45.426849075,0.07830121115
sub954,2.90063084125,42.45560645,0.0692310138875
sub956,0.74549533925,17.3803519475,0.0908506617875
sub959,0.8050893586250001,8.316993264999999,0.12821218441249999
sub96,2.064723543625,56.845889037499994,0.07593218847500001
sub960,2.78644025,46.39167545,0.125183007525
sub961,2.9031721975,79.08117329999999,0.0891676254625
sub962,7.68254831625,68.3526282625,0.060058504374999995
sub964,1.2020100434999998,21.069826047499998,0.10449143884999999
sub966,0.69051021175,7.86178036,0.07813842461250001
sub967,6.2290093537499995,140.1477330375,0.0975246035375
sub969,0.777713419875,68.426184975,0.05935195225
sub97,2.43775491575,64.3453858125,0.082277090625
sub970,0.49244088900000005,28.84825592,0.0530066995625
sub973,0.92540241275,53.2645306375,0.0679611044875
sub974,4.0809443175,141.22468032499998,0.0694530497625
sub976,4.02291352625,32.01947785,0.1062752880375
sub978,2.134840547875,49.0168305375,0.11562281403750001
sub98,1.1178330543750001,72.4749818625,0.0641663856
sub980,0.6053513391249999,13.7408617025,0.0735032882875
sub981,1.085684843,88.9239795125,0.0580085971375
sub982,1.2846086785,45.8294046875,0.065309309725
sub983,1.40461065825,94.36888552500001,0.06611701695
sub985,0.24436096559999998,1.65949632885,0.08317424211249999
sub987,0.51370808695,113.80606664999999,0.059355768025000005
sub989,1.725149123875,74.213585125,0.06131060455
sub99,0.918345184625,61.379672299999996,0.0736317928
sub992,50.2515762125,45.8875662875,0.1347330308875
sub993,0.75788064325,20.151358325,0.0987430847
sub994,2.5703325925,50.2358884625,0.0795286889875
sub995,6.77735011125,108.3908611,0.0879336839375
sub996,1.864684823375,16.65895620125,0.1210045092125
